ASD_ID,Formulation_id,formulation_id,MolWt_API,Complexity_API,TPSA_API,HeavyAtomCount_API,NumHAcceptors_API,NumHDonors_API,NumRotatableBonds_API,RingCount_API,MolLogP_API,Complexity_excip1,TPSA_excip1,HeavyAtomCount_excip1,NumHAcceptors_excip1,NumHDonors_excip1,NumRotatableBonds_excip1,RingCount_excip1,MolLogP_excip1,MolWt_excip2,TPSA_excip2,HeavyAtomCount_excip2,NumHAcceptors_excip2,NumHDonors_excip2,NumRotatableBonds_excip2,RingCount_excip2,MolLogP_excip2,MolWt_surf,TPSA_surf,HeavyAtomCount_surf,NumHAcceptors_surf,NumHDonors_surf,NumRotatableBonds_surf,RingCount_surf,MolLogP_surf,API_melting_point,API_pka,API_molar_volume,API_surface_tension,API_Tg,Polymer_MolWt,Polymer_repeat_units,Polymer_Tg,Process_tech,Process_temp1,Process_temp2,Process_sols_ratio,Drug_ratio,Polymer_ratio,Surfactant_ratio,Drug_dose,Diss_volume_donor,Diss_rotation_speed,Diss_temp,Diss_filter_size,Diss_method,Diss_pH,pH_shift,Output_time,Output_initial_fraction,Output_diss_fraction
6,6,66,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0.2,2,6.5,0,5,0,
6,6,66,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0.2,2,6.5,0,10,0,
6,6,66,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0.2,2,6.5,0,15,0,
6,6,66,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0.2,2,6.5,0,20,0,
6,6,66,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0.2,2,6.5,0,30,0,
6,6,66,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0.2,2,6.5,0,40,0,
6,6,66,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0.2,2,6.5,0,60,0,
6,7,67,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,3,6.5,0,5,0,
6,7,67,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,3,6.5,0,10,0,
6,7,67,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,3,6.5,0,15,0,
6,7,67,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,3,6.5,0,20,0,
6,7,67,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,3,6.5,0,30,0,
6,7,67,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,3,6.5,0,40,0,
6,7,67,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,3,6.5,0,60,0,
6,8,68,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,4,6.5,0,5,0,
6,8,68,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,4,6.5,0,10,0,
6,8,68,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,4,6.5,0,15,0,
6,8,68,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,4,6.5,0,20,0,
6,8,68,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,4,6.5,0,30,0,
6,8,68,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,4,6.5,0,40,0,
6,8,68,481.54600000000016,1119.6962406474515,140.92,33,7,3,10,2,2.401700000000001,1071.8180822302993,259.8299999999999,55,21,6,20,4,-4.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4.76,351.9,62.3,68,35600,44.12,177,2,87,87,0.3,0.33,0.67,0,10,900,50,37,0,4,6.5,0,60,0,
7,1,71,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,1.6,0,5,0,
7,1,71,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,1.6,0,10,0,
7,1,71,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,1.6,0,15,0,
7,1,71,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,1.6,0,20,0,
7,1,71,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,1.6,0,30,0,
7,1,71,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,1.6,0,40,0,
7,1,71,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,1.6,0,60,0,
7,2,72,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,1.6,0,5,0,
7,2,72,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,1.6,0,10,0,
7,2,72,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,1.6,0,15,0,
7,2,72,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,1.6,0,20,0,
7,2,72,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,1.6,0,30,0,
7,2,72,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,1.6,0,40,0,
7,2,72,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,1.6,0,60,0,
7,3,73,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,1.6,0,5,0,
7,3,73,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,1.6,0,10,0,
7,3,73,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,1.6,0,15,0,
7,3,73,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,1.6,0,20,0,
7,3,73,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,1.6,0,30,0,
7,3,73,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,1.6,0,40,0,
7,3,73,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,1.6,0,60,0,
7,4,74,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,1.6,0,5,0,
7,4,74,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,1.6,0,10,0,
7,4,74,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,1.6,0,15,0,
7,4,74,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,1.6,0,20,0,
7,4,74,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,1.6,0,30,0,
7,4,74,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,1.6,0,40,0,
7,4,74,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,1.6,0,60,0,
7,5,75,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,6.5,0,5,0,
7,5,75,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,6.5,0,10,0,
7,5,75,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,6.5,0,15,0,
7,5,75,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,6.5,0,20,0,
7,5,75,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,6.5,0,30,0,
7,5,75,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,6.5,0,40,0,
7,5,75,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.1,1,6.5,0,60,0,
7,6,76,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,6.5,0,5,0,
7,6,76,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,6.5,0,10,0,
7,6,76,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,6.5,0,15,0,
7,6,76,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,6.5,0,20,0,
7,6,76,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,6.5,0,30,0,
7,6,76,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,6.5,0,40,0,
7,6,76,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0.2,2,6.5,0,60,0,
7,7,77,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,6.5,0,5,0,
7,7,77,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,6.5,0,10,0,
7,7,77,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,6.5,0,15,0,
7,7,77,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,6.5,0,20,0,
7,7,77,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,6.5,0,30,0,
7,7,77,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,6.5,0,40,0,
7,7,77,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,3,6.5,0,60,0,
7,8,78,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,6.5,0,5,0,
7,8,78,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,6.5,0,10,0,
7,8,78,804.0310000000002,1478.2958900460044,178.35999999999999,57,12,3,7,4,4.639000000000004,6,40.46,4,2,2,1,0,-1.029,1059.8249999999982,78.9,75,6,0,65,0,23.45030000000002,0,0,0,0,0,0,0,0,126,5.7,673.1,51.3,76,6000,96.67,59,1,85,88,0,0.25,0.75,0,0.5,900,50,37,0,4,6.5,0,15,0,
